Carrier Code,Carrier Name,Dep Airport Code,Arr Airport Code,CalculatorName,ac_category,Dep Region Code,Arr Region Code,annual_flights,annual_co2_kg,mean_co2_flight,gcd_km,pct_affected,saving_per_flight_kg,annual_affected_flights,annual_co2_saving_kg,is_transatlantic,is_widebody,pct_affected_corr,saving_per_flight_corr,annual_affected_corr,annual_co2_saving_corr,is_south_atlantic,annual_co2_saving_final
U2,Easyjet,BRS,OPO,A319,narrowbody,EU1,EU1,20,411470.965,20573.5,1213,0.91,215,18,3870,FALSE,FALSE,0.91,215,18,3870,FALSE,3870
U2,Easyjet,BRS,OPO,A320,narrowbody,EU1,EU1,148,3334500.73772,22530.4,1213,0.91,215,135,29025,FALSE,FALSE,0.91,215,135,29025,FALSE,29025
U2,Easyjet,BRS,OPO,A321,narrowbody,EU1,EU1,4,112872.49264,28218.1,1213,0.91,215,4,860,FALSE,FALSE,0.91,215,4,860,FALSE,860
U2,Easyjet,BRS,ORY,A319,narrowbody,EU1,EU1,201,2132930.7296700003,10611.6,467,0.91,215,183,39345,FALSE,FALSE,0.91,215,183,39345,FALSE,39345
U2,Easyjet,BRS,ORY,A320,narrowbody,EU1,EU1,386,4365995.34908,11310.9,467,0.91,215,351,75465,FALSE,FALSE,0.91,215,351,75465,FALSE,75465
U2,Easyjet,BRS,ORY,A321,narrowbody,EU1,EU1,6,84372.87762,14062.1,467,0.91,215,5,1075,FALSE,FALSE,0.91,215,5,1075,FALSE,1075
U2,Easyjet,BRS,PFO,A320,narrowbody,EU1,EU1,120,2525069.7948,21042.2,3355,0.91,215,109,23435,FALSE,FALSE,0.91,215,109,23435,FALSE,23435
U2,Easyjet,BRS,PFO,A321,narrowbody,EU1,EU1,19,500588.60853,26346.8,3355,0.91,215,17,3655,FALSE,FALSE,0.91,215,17,3655,FALSE,3655
U2,Easyjet,BRS,PMI,A319,narrowbody,EU1,EU1,190,4360088.853300001,22947.8,1379,0.91,215,173,37195,FALSE,FALSE,0.91,215,173,37195,FALSE,37195
U2,Easyjet,BRS,PMI,A320,narrowbody,EU1,EU1,452,11363250.19964,25139.9,1379,0.91,215,411,88365,FALSE,FALSE,0.91,215,411,88365,FALSE,88365
U2,Easyjet,BRS,PMI,A321,narrowbody,EU1,EU1,12,377994.98916,31499.6,1379,0.91,215,11,2365,FALSE,FALSE,0.91,215,11,2365,FALSE,2365
U2,Easyjet,BRS,PRG,A319,narrowbody,EU1,EU2,37,753812.3627,20373.3,1199,0.91,215,34,7310,FALSE,FALSE,0.91,215,34,7310,FALSE,7310
U2,Easyjet,BRS,PRG,A320,narrowbody,EU1,EU2,117,2610308.61936,22310.3,1199,0.91,215,106,22790,FALSE,FALSE,0.91,215,106,22790,FALSE,22790
U2,Easyjet,BRS,PRG,A321,narrowbody,EU1,EU2,5,139706.8679,27941.4,1199,0.91,215,5,1075,FALSE,FALSE,0.91,215,5,1075,FALSE,1075
U2,Easyjet,BRS,PSA,A319,narrowbody,EU1,EU1,33,719518.83201,21803.6,1299,0.91,215,30,6450,FALSE,FALSE,0.91,215,30,6450,FALSE,6450
U2,Easyjet,BRS,PSA,A320,narrowbody,EU1,EU1,167,3988349.4941,23882.3,1299,0.91,215,152,32680,FALSE,FALSE,0.91,215,152,32680,FALSE,32680
U2,Easyjet,BRS,PSA,A321,narrowbody,EU1,EU1,4,119672.62512,29918.2,1299,0.91,215,4,860,FALSE,FALSE,0.91,215,4,860,FALSE,860
U2,Easyjet,BRS,PUY,A319,narrowbody,EU1,EU2,36,848777.95332,23577.2,1423,0.91,215,33,7095,FALSE,FALSE,0.91,215,33,7095,FALSE,7095
U2,Easyjet,BRS,PUY,A320,narrowbody,EU1,EU2,16,413305.8408,25831.6,1423,0.91,215,15,3225,FALSE,FALSE,0.91,215,15,3225,FALSE,3225
U2,Easyjet,BRS,PVK,A319,narrowbody,EU1,EU1,3,108139.31166,36046.4,2284,0.91,215,3,645,FALSE,FALSE,0.91,215,3,645,FALSE,645
U2,Easyjet,BRS,PVK,A320,narrowbody,EU1,EU1,46,1837401.00966,39943.5,2284,0.91,215,42,9030,FALSE,FALSE,0.91,215,42,9030,FALSE,9030
U2,Easyjet,BRS,PVK,A321,narrowbody,EU1,EU1,2,99737.622,49868.8,2284,0.91,215,2,430,FALSE,FALSE,0.91,215,2,430,FALSE,430
U2,Easyjet,BRS,RAK,A319,narrowbody,EU1,AF1,2,70833.83146,35416.9,2239,0.91,215,2,430,FALSE,FALSE,0.91,215,2,430,FALSE,430
U2,Easyjet,BRS,RAK,A320,narrowbody,EU1,AF1,16,628071.71232,39254.5,2239,0.91,215,15,3225,FALSE,FALSE,0.91,215,15,3225,FALSE,3225
U2,Easyjet,BRS,RHO,A320,narrowbody,EU1,EU1,148,7604240.0518,51380,2940,0.91,215,135,29025,FALSE,FALSE,0.91,215,135,29025,FALSE,29025
U2,Easyjet,BRS,RHO,A321,narrowbody,EU1,EU1,37,874718.00196,23641,2940,0.91,215,34,7310,FALSE,FALSE,0.91,215,34,7310,FALSE,7310
U2,Easyjet,BRS,RMU,A319,narrowbody,EU1,EU1,26,646639.7795000001,24870.8,1513,0.91,215,24,5160,FALSE,FALSE,0.91,215,24,5160,FALSE,5160
U2,Easyjet,BRS,RMU,A320,narrowbody,EU1,EU1,74,2017568.12044,27264.4,1513,0.91,215,67,14405,FALSE,FALSE,0.91,215,67,14405,FALSE,14405
U2,Easyjet,BRS,RMU,A321,narrowbody,EU1,EU1,5,170830.6947,34166.1,1513,0.91,215,5,1075,FALSE,FALSE,0.91,215,5,1075,FALSE,1075
U2,Easyjet,BRS,RVN,A319,narrowbody,EU1,EU1,3,109188.51414,36396.2,2309,0.91,215,3,645,FALSE,FALSE,0.91,215,3,645,FALSE,645
U2,Easyjet,BRS,RVN,A320,narrowbody,EU1,EU1,10,403262.8809,40326.3,2309,0.91,215,9,1935,FALSE,FALSE,0.91,215,9,1935,FALSE,1935
U2,Easyjet,BRS,RVN,A321,narrowbody,EU1,EU1,2,100690.7701,50345.4,2309,0.91,215,2,430,FALSE,FALSE,0.91,215,2,430,FALSE,430
U2,Easyjet,BRS,SOF,A319,narrowbody,EU1,EU2,4,138645.95976,34661.5,2185,0.91,215,4,860,FALSE,FALSE,0.91,215,4,860,FALSE,860
U2,Easyjet,BRS,SOF,A320,narrowbody,EU1,EU2,23,883836.1846,38427.7,2185,0.91,215,21,4515,FALSE,FALSE,0.91,215,21,4515,FALSE,4515
U2,Easyjet,BRS,SOF,A321,narrowbody,EU1,EU2,2,95963.1555,47981.6,2185,0.91,215,2,430,FALSE,FALSE,0.91,215,2,430,FALSE,430
U2,Easyjet,BRS,SPU,A319,narrowbody,EU1,EU2,10,271040.4033,27104,1664,0.91,215,9,1935,FALSE,FALSE,0.91,215,9,1935,FALSE,1935
U2,Easyjet,BRS,SPU,A320,narrowbody,EU1,EU2,147,4387572.49665,29847.4,1664,0.91,215,134,28810,FALSE,FALSE,0.91,215,134,28810,FALSE,28810
U2,Easyjet,BRS,SPU,A321,narrowbody,EU1,EU2,5,186781.48949999997,37356.3,1664,0.91,215,5,1075,FALSE,FALSE,0.91,215,5,1075,FALSE,1075
U2,Easyjet,BRS,SSH,A320,narrowbody,EU1,AF1,93,2286357.87597,24584.5,4031,0.91,215,85,18275,FALSE,FALSE,0.91,215,85,18275,FALSE,18275
U2,Easyjet,BRS,SSH,A321,narrowbody,EU1,AF1,1,30801.11921,30801.1,4031,0.91,215,1,215,FALSE,FALSE,0.91,215,1,215,FALSE,215
U2,Easyjet,BRS,SZG,A319,narrowbody,EU1,EU1,32,651030.43936,20344.7,1197,0.91,215,29,6235,FALSE,FALSE,0.91,215,29,6235,FALSE,6235
U2,Easyjet,BRS,SZG,A320,narrowbody,EU1,EU1,18,401020.02054,22278.9,1197,0.91,215,16,3440,FALSE,FALSE,0.91,215,16,3440,FALSE,3440
U2,Easyjet,BRS,TFS,A320,narrowbody,EU1,EU1,169,8367862.02681,49514,2839,0.91,215,154,33110,FALSE,FALSE,0.91,215,154,33110,FALSE,33110
U2,Easyjet,BRS,TFS,A321,narrowbody,EU1,EU1,156,3591744.47424,23024,2839,0.91,215,142,30530,FALSE,FALSE,0.91,215,142,30530,FALSE,30530
U2,Easyjet,BRS,TLS,A319,narrowbody,EU1,EU1,232,3808532.67584,16416.1,911,0.91,215,211,45365,FALSE,FALSE,0.91,215,211,45365,FALSE,45365
U2,Easyjet,BRS,TLS,A320,narrowbody,EU1,EU1,62,1109409.09,17893.7,911,0.91,215,56,12040,FALSE,FALSE,0.91,215,56,12040,FALSE,12040
U2,Easyjet,BRS,TLS,A321,narrowbody,EU1,EU1,1,22376.43326,22376.4,911,0.91,215,1,215,FALSE,FALSE,0.91,215,1,215,FALSE,215
U2,Easyjet,BRS,TRN,A319,narrowbody,EU1,EU1,5,89422.97885,17884.6,1025,0.91,215,5,1075,FALSE,FALSE,0.91,215,5,1075,FALSE,1075
U2,Easyjet,BRS,TRN,A320,narrowbody,EU1,EU1,12,234900.55464,19575,1025,0.91,215,11,2365,FALSE,FALSE,0.91,215,11,2365,FALSE,2365
U2,Easyjet,BRS,VCE,A319,narrowbody,EU1,EU1,30,647671.7067,21589.1,1284,0.91,215,27,5805,FALSE,FALSE,0.91,215,27,5805,FALSE,5805
U2,Easyjet,BRS,VCE,A320,narrowbody,EU1,EU1,78,1844429.49366,23646.5,1284,0.91,215,71,15265,FALSE,FALSE,0.91,215,71,15265,FALSE,15265
U2,Easyjet,BRS,VCE,A321,narrowbody,EU1,EU1,3,88864.91661,29621.6,1284,0.91,215,3,645,FALSE,FALSE,0.91,215,3,645,FALSE,645
U2,Easyjet,BRS,ZTH,A320,narrowbody,EU1,EU1,16,663839.412,41490,2385,0.91,215,15,3225,FALSE,FALSE,0.91,215,15,3225,FALSE,3225
U2,Easyjet,BRS,ZTH,A321,narrowbody,EU1,EU1,46,2382531.82782,51794.2,2385,0.91,215,42,9030,FALSE,FALSE,0.91,215,42,9030,FALSE,9030
U2,Easyjet,BRU,GVA,A319,narrowbody,EU1,EU1,16,184563.6952,11535.2,531,0.91,215,15,3225,FALSE,FALSE,0.91,215,15,3225,FALSE,3225
U2,Easyjet,BRU,GVA,A320,narrowbody,EU1,EU1,683,8408518.42788,12311.2,531,0.91,215,622,133730,FALSE,FALSE,0.91,215,622,133730,FALSE,133730
U2,Easyjet,BRU,NCE,A319,narrowbody,EU1,EU1,77,1186186.16193,15405,830,0.91,215,70,15050,FALSE,FALSE,0.91,215,70,15050,FALSE,15050
U2,Easyjet,BRU,NCE,A320,narrowbody,EU1,EU1,253,4230451.23842,16721.2,830,0.91,215,230,49450,FALSE,FALSE,0.91,215,230,49450,FALSE,49450
U2,Easyjet,BSL,ACE,A320,narrowbody,EU1,EU1,100,4796203.586,47962,2755,0.91,215,91,19565,FALSE,FALSE,0.91,215,91,19565,FALSE,19565
U2,Easyjet,BSL,AGA,A320,narrowbody,EU1,AF1,91,3797880.22159,41734.9,2401,0.91,215,83,17845,FALSE,FALSE,0.91,215,83,17845,FALSE,17845
U2,Easyjet,BSL,AGP,A319,narrowbody,EU1,EU1,57,1459784.6661,25610.3,1563,0.91,215,52,11180,FALSE,FALSE,0.91,215,52,11180,FALSE,11180
U2,Easyjet,BSL,AGP,A320,narrowbody,EU1,EU1,312,8773356.18744,28119.7,1563,0.91,215,284,61060,FALSE,FALSE,0.91,215,284,61060,FALSE,61060
U2,Easyjet,BSL,AJA,A320,narrowbody,EU1,EU1,185,2574246.3731,13914.8,639,0.91,215,168,36120,FALSE,FALSE,0.91,215,168,36120,FALSE,36120
U2,Easyjet,BSL,ALC,A320,narrowbody,EU1,EU1,347,7883510.57902,22719.1,1225,0.91,215,316,67940,FALSE,FALSE,0.91,215,316,67940,FALSE,67940
U2,Easyjet,BSL,AMS,A319,narrowbody,EU1,EU1,100,1188921.358,11889.2,558,0.91,215,91,19565,FALSE,FALSE,0.91,215,91,19565,FALSE,19565
U2,Easyjet,BSL,AMS,A320,narrowbody,EU1,EU1,523,6648416.31807,12712.1,558,0.91,215,476,102340,FALSE,FALSE,0.91,215,476,102340,FALSE,102340
U2,Easyjet,BSL,ATH,A320,narrowbody,EU1,EU1,108,3310352.43336,30651.4,1711,0.91,215,98,21070,FALSE,FALSE,0.91,215,98,21070,FALSE,21070
U2,Easyjet,BSL,BCN,A319,narrowbody,EU1,EU1,583,8937460.37976,15330.1,824,0.91,215,531,114165,FALSE,FALSE,0.91,215,531,114165,FALSE,114165
U2,Easyjet,BSL,BCN,A320,narrowbody,EU1,EU1,70,1164400.7228,16634.3,824,0.91,215,64,13760,FALSE,FALSE,0.91,215,64,13760,FALSE,13760
U2,Easyjet,BSL,BDS,A320,narrowbody,EU1,EU1,218,4630618.34826,21241.4,1131,0.91,215,198,42570,FALSE,FALSE,0.91,215,198,42570,FALSE,42570
U2,Easyjet,BSL,BEG,A320,narrowbody,EU1,EU2,6,117733.23768,19622.2,1028,0.91,215,5,1075,FALSE,FALSE,0.91,215,5,1075,FALSE,1075
U2,Easyjet,BSL,BER,A319,narrowbody,EU1,EU1,43,579449.94946,13475.6,679,0.91,215,39,8385,FALSE,FALSE,0.91,215,39,8385,FALSE,8385
U2,Easyjet,BSL,BER,A320,narrowbody,EU1,EU1,615,8922914.98275,14508.8,679,0.91,215,560,120400,FALSE,FALSE,0.91,215,560,120400,FALSE,120400
U2,Easyjet,BSL,BIA,A320,narrowbody,EU1,EU1,91,1187877.95035,13053.6,581,0.91,215,83,17845,FALSE,FALSE,0.91,215,83,17845,FALSE,17845
U2,Easyjet,BSL,BIQ,A320,narrowbody,EU1,EU1,20,336739.1588,16837,838,0.91,215,18,3870,FALSE,FALSE,0.91,215,18,3870,FALSE,3870
U2,Easyjet,BSL,BOD,A319,narrowbody,EU1,EU1,24,330650.90376,13777.1,702,0.91,215,22,4730,FALSE,FALSE,0.91,215,22,4730,FALSE,4730
U2,Easyjet,BSL,BOD,A320,narrowbody,EU1,EU1,409,6073785.63258,14850.3,702,0.91,215,372,79980,FALSE,FALSE,0.91,215,372,79980,FALSE,79980
U2,Easyjet,BSL,BRI,A320,narrowbody,EU1,EU1,111,2172830.13042,19575,1025,0.91,215,101,21715,FALSE,FALSE,0.91,215,101,21715,FALSE,21715
U2,Easyjet,BSL,BRS,A319,narrowbody,EU1,EU1,6,93778.18926,15629.7,848,0.91,215,5,1075,FALSE,FALSE,0.91,215,5,1075,FALSE,1075
U2,Easyjet,BSL,BRS,A320,narrowbody,EU1,EU1,130,2207623.1372,16981.7,848,0.91,215,118,25370,FALSE,FALSE,0.91,215,118,25370,FALSE,25370
U2,Easyjet,BSL,BUD,A320,narrowbody,EU1,EU2,342,5961219.9876,17430.5,879,0.91,215,311,66865,FALSE,FALSE,0.91,215,311,66865,FALSE,66865
U2,Easyjet,BSL,CAG,A320,narrowbody,EU1,EU1,101,1842352.6554,18241.1,935,0.91,215,92,19780,FALSE,FALSE,0.91,215,92,19780,FALSE,19780
U2,Easyjet,BSL,CFU,A320,narrowbody,EU1,EU1,20,488336.261,24416.8,1333,0.91,215,18,3870,FALSE,FALSE,0.91,215,18,3870,FALSE,3870
U2,Easyjet,BSL,CLY,A320,narrowbody,EU1,EU1,20,258696.2388,12934.8,573,0.91,215,18,3870,FALSE,FALSE,0.91,215,18,3870,FALSE,3870
U2,Easyjet,BSL,CPH,A320,narrowbody,EU1,EU1,285,5293607.088599999,18574.1,958,0.91,215,259,55685,FALSE,FALSE,0.91,215,259,55685,FALSE,55685
U2,Easyjet,BSL,CTA,A320,narrowbody,EU1,EU1,243,5742287.30142,23630.8,1283,0.91,215,221,47515,FALSE,FALSE,0.91,215,221,47515,FALSE,47515
U2,Easyjet,BSL,DBV,A320,narrowbody,EU1,EU2,20,387099.318,19355,1011,0.91,215,18,3870,FALSE,FALSE,0.91,215,18,3870,FALSE,3870
U2,Easyjet,BSL,EDI,A320,narrowbody,EU1,EU1,256,5671201.24416,22153.1,1189,0.91,215,233,50095,FALSE,FALSE,0.91,215,233,50095,FALSE,50095
U2,Easyjet,BSL,FAO,A320,narrowbody,EU1,EU1,217,6710748.12352,30925.1,1727,0.91,215,197,42355,FALSE,FALSE,0.91,215,197,42355,FALSE,42355
U2,Easyjet,BSL,FCO,A320,narrowbody,EU1,EU1,353,5462318.18407,15474,744,0.91,215,321,69015,FALSE,FALSE,0.91,215,321,69015,FALSE,69015
U2,Easyjet,BSL,FNC,A320,narrowbody,EU1,EU1,7,319050.88915,45578.7,2626,0.91,215,6,1290,FALSE,FALSE,0.91,215,6,1290,FALSE,1290
U2,Easyjet,BSL,FSC,A320,narrowbody,EU1,EU1,20,293145.89499999996,14657.3,689,0.91,215,18,3870,FALSE,FALSE,0.91,215,18,3870,FALSE,3870
U2,Easyjet,BSL,FUE,A320,narrowbody,EU1,EU1,89,4363991.63888,49033.6,2813,0.91,215,81,17415,FALSE,FALSE,0.91,215,81,17415,FALSE,17415
U2,Easyjet,BSL,HAM,A320,narrowbody,EU1,EU1,509,7468121.16366,14672.1,690,0.91,215,463,99545,FALSE,FALSE,0.91,215,463,99545,FALSE,99545
U2,Easyjet,BSL,HER,A320,narrowbody,EU1,EU1,61,2167122.9721,35526.6,1996,0.91,215,56,12040,FALSE,FALSE,0.91,215,56,12040,FALSE,12040
U2,Easyjet,BSL,HRG,A320,narrowbody,EU1,AF1,71,1442658.03617,20319.1,3217,0.91,215,65,13975,FALSE,FALSE,0.91,215,65,13975,FALSE,13975
U2,Easyjet,BSL,IBZ,A320,narrowbody,EU1,EU1,175,3604448.3405,20596.8,1090,0.91,215,159,34185,FALSE,FALSE,0.91,215,159,34185,FALSE,34185
U2,Easyjet,BSL,JMK,A320,narrowbody,EU1,EU1,20,656477.3317999999,32823.9,1838,0.91,215,18,3870,FALSE,FALSE,0.91,215,18,3870,FALSE,3870
U2,Easyjet,BSL,KGS,A320,narrowbody,EU1,EU1,20,711900.5978,35595,2000,0.91,215,18,3870,FALSE,FALSE,0.91,215,18,3870,FALSE,3870
U2,Easyjet,BSL,KRK,A320,narrowbody,EU1,EU2,101,1845276.7771,18270.1,937,0.91,215,92,19780,FALSE,FALSE,0.91,215,92,19780,FALSE,19780
U2,Easyjet,BSL,LCA,A320,narrowbody,EU1,EU1,79,3533577.2698000004,44728.8,2580,0.91,215,72,15480,FALSE,FALSE,0.91,215,72,15480,FALSE,15480
U2,Easyjet,BSL,LGW,A319,narrowbody,EU1,EU1,177,2389818.8053200003,13501.8,681,0.91,215,161,34615,FALSE,FALSE,0.91,215,161,34615,FALSE,34615
U2,Easyjet,BSL,LGW,A320,narrowbody,EU1,EU1,507,7371020.93481,14538.5,681,0.91,215,461,99115,FALSE,FALSE,0.91,215,461,99115,FALSE,99115
